epoch,iter,train_loss,train_acc,train_time(sec),train_fps,val_loss,val_acc,val_time(sec),val_fps
6,5700,0.122,0.953,45.052,53.272,0.134,0.948,48.602,163.944
6,5800,0.122,0.953,44.996,53.338,0.14,0.946,48.615,163.9
6,5900,0.129,0.951,44.966,53.373,0.136,0.948,48.676,163.695
7,6000,0.122,0.954,45.077,53.243,0.127,0.953,48.844,163.13
7,6100,0.109,0.958,44.974,53.365,0.125,0.952,48.843,163.133
7,6200,0.112,0.957,44.757,53.622,0.125,0.952,48.878,163.018
7,6300,0.114,0.956,44.938,53.407,0.145,0.944,48.75,163.447
7,6400,0.119,0.954,45.008,53.324,0.122,0.953,48.857,163.088
7,6500,0.115,0.956,44.9,53.452,0.126,0.952,48.986,162.66
7,6600,0.11,0.957,45.228,53.064,0.12,0.955,48.929,162.849
7,6700,0.119,0.954,45.03,53.298,0.131,0.949,49.004,162.601
7,6800,0.107,0.958,45.252,53.036,0.125,0.952,48.892,162.971
7,6900,0.118,0.955,45.174,53.127,0.122,0.953,48.863,163.067
8,7000,0.107,0.959,45.202,53.095,0.127,0.95,48.825,163.195
8,7100,0.101,0.962,45.187,53.112,0.126,0.953,48.831,163.174
8,7200,0.108,0.958,45.202,53.095,0.124,0.952,48.85,163.11
8,7300,0.108,0.958,45.017,53.313,0.125,0.952,48.857,163.088
8,7400,0.105,0.96,44.868,53.49,0.118,0.955,48.907,162.922
8,7500,0.104,0.96,44.9,53.452,0.12,0.954,48.705,163.598
8,7600,0.108,0.958,44.826,53.541,0.123,0.953,48.671,163.712
8,7700,0.104,0.959,44.975,53.363,0.134,0.95,48.788,163.318
8,7800,0.108,0.958,44.957,53.384,0.127,0.951,48.975,162.695
8,7900,0.11,0.958,44.967,53.373,0.141,0.95,48.947,162.787
9,8000,0.105,0.959,45.366,52.902,0.12,0.955,48.811,163.241
9,8100,0.091,0.965,45.195,53.103,0.126,0.953,48.709,163.585
9,8200,0.094,0.964,45.167,53.136,0.126,0.954,49.091,162.309
9,8300,0.098,0.962,45.162,53.142,0.126,0.952,48.715,163.565
9,8400,0.1,0.962,45.179,53.122,0.12,0.954,48.824,163.199
9,8500,0.097,0.962,45.054,53.269,0.12,0.955,48.823,163.203
9,8600,0.097,0.962,45.14,53.168,0.119,0.954,48.937,162.821
9,8700,0.102,0.961,45.011,53.32,0.12,0.954,48.938,162.817
9,8800,0.097,0.962,45.032,53.296,0.12,0.955,48.946,162.793
9,8900,0.099,0.962,45.001,53.333,0.12,0.955,48.941,162.808
10,9000,0.109,0.958,45.216,53.078,0.12,0.955,48.802,163.272
10,9100,0.087,0.966,44.912,53.438,0.117,0.956,48.876,163.026
10,9200,0.088,0.966,45.224,53.07,0.115,0.957,48.803,163.268
10,9300,0.09,0.965,45.024,53.305,0.127,0.951,48.791,163.309
10,9400,0.087,0.966,45.08,53.239,0.119,0.955,48.553,164.109
10,9500,0.098,0.962,45.153,53.153,0.116,0.956,48.771,163.375
10,9600,0.09,0.965,44.988,53.348,0.115,0.956,48.782,163.339
10,9700,0.094,0.964,44.986,53.35,0.123,0.954,48.772,163.374
10,9800,0.094,0.963,44.942,53.402,0.12,0.954,48.711,163.578
10,9900,0.105,0.96,44.991,53.344,0.119,0.954,48.662,163.742
11,10000,0.09,0.965,45.028,53.3,0.12,0.956,48.747,163.458
