epoch,iter,train_loss,train_acc,train_time(sec),train_fps,val_loss,val_acc,val_time(sec),val_fps
2,2050,0.25,0.895,40.823,29.395,0.286,0.883,90.77,131.673
2,2100,0.258,0.89,40.842,29.382,0.25,0.896,90.851,131.556
2,2150,0.254,0.895,40.83,29.39,0.245,0.898,90.504,132.06
2,2200,0.247,0.897,40.679,29.499,0.256,0.892,90.303,132.355
2,2250,0.247,0.896,40.711,29.476,0.24,0.901,90.584,131.944
2,2300,0.242,0.901,40.674,29.503,0.245,0.898,90.868,131.531
3,2350,0.244,0.9,40.847,29.378,0.245,0.898,90.97,131.384
3,2400,0.234,0.904,40.826,29.393,0.234,0.903,90.915,131.464
3,2450,0.237,0.902,40.954,29.301,0.234,0.903,91.138,131.142
3,2500,0.224,0.907,40.869,29.362,0.23,0.905,91.155,131.117
3,2550,0.234,0.904,41.092,29.203,0.252,0.897,90.836,131.578
3,2600,0.242,0.899,40.802,29.411,0.238,0.903,90.517,132.042
3,2650,0.225,0.908,40.673,29.503,0.239,0.902,90.259,132.419
3,2700,0.229,0.907,40.772,29.432,0.222,0.909,89.977,132.834
3,2750,0.242,0.9,40.626,29.538,0.245,0.899,89.822,133.062
3,2800,0.226,0.907,40.633,29.532,0.224,0.908,90.043,132.736
3,2850,0.231,0.907,40.513,29.62,0.223,0.909,90.205,132.498
3,2900,0.227,0.907,40.675,29.502,0.225,0.909,90.302,132.356
3,2950,0.218,0.91,40.837,29.385,0.216,0.912,90.522,132.033
3,3000,0.22,0.911,40.759,29.441,0.216,0.913,90.733,131.727
3,3050,0.218,0.912,40.868,29.363,0.217,0.911,90.895,131.492
3,3100,0.218,0.911,40.804,29.409,0.223,0.909,91.092,131.207
3,3150,0.23,0.906,40.966,29.293,0.226,0.909,90.972,131.382
3,3200,0.213,0.914,41.088,29.205,0.206,0.916,91.116,131.173
3,3250,0.203,0.919,40.874,29.358,0.204,0.918,90.892,131.496
3,3300,0.216,0.911,40.929,29.319,0.234,0.902,90.66,131.833
3,3350,0.212,0.914,40.836,29.386,0.2,0.919,90.724,131.74
3,3400,0.207,0.916,40.699,29.485,0.202,0.919,90.491,132.079
3,3450,0.206,0.918,40.648,29.522,0.2,0.92,90.126,132.614
4,3500,0.207,0.915,40.786,29.422,0.215,0.913,89.956,132.864
4,3550,0.207,0.916,40.615,29.546,0.216,0.912,90.438,132.156
4,3600,0.208,0.915,40.72,29.47,0.207,0.916,90.475,132.103
4,3650,0.194,0.922,40.84,29.383,0.202,0.919,90.48,132.096
4,3700,0.198,0.92,40.896,29.343,0.194,0.923,90.425,132.176
4,3750,0.184,0.925,40.867,29.364,0.195,0.922,90.489,132.082
4,3800,0.201,0.919,40.935,29.315,0.22,0.911,90.656,131.839
4,3850,0.199,0.92,40.978,29.284,0.204,0.918,90.402,132.21
4,3900,0.187,0.925,41.009,29.262,0.203,0.919,90.543,132.004
4,3950,0.193,0.923,40.769,29.434,0.205,0.918,89.925,132.911
4,4000,0.205,0.918,40.589,29.565,0.201,0.919,89.89,132.962
4,4050,0.203,0.919,40.422,29.687,0.198,0.921,89.919,132.92
4,4100,0.204,0.917,40.617,29.544,0.202,0.919,89.826,133.057
4,4150,0.189,0.924,40.554,29.59,0.188,0.925,89.643,133.328
4,4200,0.194,0.921,40.55,29.593,0.193,0.922,89.555,133.46
4,4250,0.191,0.923,40.672,29.504,0.197,0.92,90.021,132.77
4,4300,0.204,0.917,40.811,29.404,0.192,0.923,90.142,132.591
4,4350,0.186,0.925,40.751,29.447,0.193,0.923,90.624,131.885
4,4400,0.195,0.921,40.743,29.453,0.187,0.926,90.694,131.784
4,4450,0.194,0.922,40.931,29.317,0.19,0.924,90.486,132.087
4,4500,0.183,0.926,40.81,29.405,0.19,0.924,90.559,131.98
4,4550,0.181,0.926,40.82,29.397,0.188,0.925,90.549,131.995
4,4600,0.19,0.923,40.891,29.346,0.194,0.922,90.536,132.014
4,4650,0.185,0.925,40.765,29.437,0.198,0.922,90.443,132.15
5,4700,0.18,0.927,40.919,29.326,0.186,0.926,90.241,132.445
5,4750,0.192,0.922,40.712,29.475,0.197,0.921,90.224,132.47
5,4800,0.182,0.927,40.71,29.476,0.182,0.927,90.334,132.31
5,4850,0.185,0.926,40.796,29.415,0.193,0.923,90.252,132.43
5,4900,0.18,0.927,40.661,29.512,0.183,0.927,90.391,132.225
5,4950,0.175,0.931,40.685,29.495,0.187,0.926,90.098,132.655
5,5000,0.18,0.928,40.665,29.509,0.191,0.924,90.133,132.603
